TU_ID	Gene_name	Start	End	Strand	Expression_E	Description
1671	yibN-grxC-secB-gpsA	3856342	3858894	+	28,26302228	yibN-grxC-secB-gpsA
1669	secB-gpsA	3857334	3858894	+	35,70161311	secB-gpsA
1668	cysE	3858856	3859795	+	12,08934764	cysE
1667	lldPRD	3860520	3864247	-	6,54797819	lldPRD
1663	mtlADR	3865118	3869348	-	14,75736801	mtlADR
2167	yibA	3874358	3875199	-	0,325870498	yibA
1662	yibF	3879562	3880189	+	0,938744612	yibF
1661	selAB	3880240	3883519	+	0,716340174	selAB
1660	aldB	3885002	3886630	+	0,118296575	aldB
1658	yiaKLMNO-lyxK-sgbHUE	3890756	3898816	-	0,179900744	yiaKLMNO-lyxK-sgbHUE
1657	yiaJ	3898919	3899852	+	0,316928119	yiaJ
1656	avtA	3900579	3901862	-	3,685029762	avtA
1654	malS	3901967	3904066	-	7,766873114	malS
1652	xylFGHR	3905380	3910467	-	0,336236656	xylFGHR
1653	xylR	3905380	3906630	-	0,675239652	xylR
1651	xylAB	3910730	3913619	+	0,364048861	xylAB
2161	yiaA	3914176	3914612	+	0,056630047	yiaA
1650	glyQS	3916183	3919245	+	20,42440696	glyQS
1649	insK	3919488	3920471	-	0,434712668	insK
1647	cspA	3921224	3921596	-	2997,922043	cspA
1646	yiaG	3921769	3922105	-	1,617412504	yiaG
1645	yiaF	3922440	3923202	+	8,241364664	yiaF
1644	yhjX	3929494	3930737	+	0,212814229	yhjX
1643	eptB	3930956	3932752	+	1,887760076	eptB
1642	proK	3932843	3932920	+	0,93285598	proK
1641	dppABCDF	3933667	3939672	+	4,019313007	dppABCDF
1640	ldrD	3941265	3941637	+	0,845395334	ldrD
1639	rdlD	3941338	3941400	-	1,032021709	rdlD
1638	bcsEFG	3941644	3945093	-	1,765454248	bcsEFG
1637	yhjR	3945173	3945539	+	4,149560579	yhjR
1636	bcsBZ	3948864	3952381	+	0,220328677	bcsBZ
1635	dctA	3958039	3959375	+	20,45480866	dctA
1634	yhjJ	3959521	3961092	+	3,542203712	yhjJ
1633	pdeH	3962308	3963116	+	0,053391298	pdeH
1632	yhjG	3963125	3965246	+	0,275998014	yhjG
1631	yhjC	3968224	3969400	-	0,633591983	yhjC
1630	treF	3970296	3971985	-	0,359546729	treF
1629	ccp	3972276	3973745	+	0,244523367	ccp
1628	gadAX	3973930	3976621	+	0,473257013	gadAX
1626	gadX	3975698	3976621	+	0,686241682	gadX
1627	gadXW	3975698	3977995	+	0,660987488	gadXW
1625	gadY	3976576	3976672	-	0,978867934	gadY
1623	gadW	3976756	3977995	+	1,869787463	gadW
1617	gadEF-mdtEF	3978010	3983474	-	0,655807711	gadEF-mdtEF
1620	mdtEF	3978010	3982452	-	0,614663065	mdtEF
1615	gadEF	3982455	3983294	-	1,001191895	gadEF
1616	arrS	3983483	3983550	+	0,0000000000000	arrS
1614	hdeD	3983970	3984576	-	0,671606072	hdeD
1613	hdeAB-yhiD	3984746	3986281	+	2,013420981	hdeAB-yhiD
1612	slp-dctR	3986324	3987600	-	0,270335305	slp-dctR
1611	arsRBC	3990875	3993024	-	0,255982127	arsRBC
1610	agrB	3993153	3993242	-	0,334880415	agrB
1609	agrA	3993390	3993473	-	1,775442618	agrA
1608	dinQ	3993555	3993884	+	7,683760275	dinQ
1607	gor	3993886	3995424	-	2,499572351	gor
1606	rlmJ	3995310	3996186	-	1,68425686	rlmJ
1605	prlC-rsmJ	3996299	3999156	+	3,945246984	prlC-rsmJ
1602	uspA	4000946	4001536	-	166,5288136	uspA
1601	uspB	4001689	4002151	+	1,042192707	uspB
1600	pitA	4002396	4003924	-	5,44648003	pitA
1599	yhiM	4005644	4006793	-	0,200151838	yhiM
2095	yhiL	4007079	4008316	+	0,01987995	yhiL
1596	nikABCDER	4022548	4028097	-	1,597104583	nikABCDER
1598	nikR	4022548	4022999	-	1,014526502	nikR
1595	zntA	4032888	4035114	-	0,579342548	zntA
1590	rpoH	4040667	4041649	+	44,28275628	rpoH
1589	livJ	4041775	4042981	+	0,352091837	livJ
1587	livKHMGF	4043807	4048812	+	0,636363636	livKHMGF
1585	ugpBAECQ	4049159	4054166	+	136,4303309	ugpBAECQ
1584	yhhY	4059911	4060425	-	1,078725044	yhhY
1583	ryhB	4060521	4060609	+	0,066839596	ryhB
1580	gntR	4062675	4063914	+	7,838041431	gntR
1578	gntKU	4063892	4065848	+	2,652442969	gntKU
1579	gntK	4063892	4064530	+	4,396112024	gntK
1577	glgBXCAP	4067880	4077402	+	2,662226322	glgBXCAP
1574	glgCAP	4071966	4077402	+	9,458425313	glgCAP
1573	glgAP	4073145	4077402	+	3,176061449	glgAP
1572	glpD	4078019	4079565	-	36,05403919	glpD
1571	glpEGR	4079688	4081783	+	3,14316888	glpEGR
1570	glpGR	4080057	4081783	+	3,381352736	glpGR
1568	glpR	4080646	4081783	+	10,85693345	glpR
2090	rtcR	4081672	4083269	-	0,224803783	rtcR
1567	rtcBA	4083431	4085704	+	0,32958479	rtcBA
1566	malT	4085718	4088513	-	17,12892312	malT
1565	malPQ	4089028	4093551	+	68,37552778	malPQ
1564	malQ	4091139	4093551	+	62,04358388	malQ
1561	gntT	4093663	4095088	-	44,81614035	gntT
1557	yhgH-nfuA	4095339	4096870	-	10,63687763	yhgH-nfuA
1559	nfuA	4095339	4096079	-	51,23018018	nfuA
1558	bioH	4096680	4097463	+	1,749304669	bioH
1556	feoABC	4098574	4101480	-	9,674155328	feoABC
1552	ompR-envZ	4104853	4107021	+	6,40897909	ompR-envZ
1551	pck	4107098	4108858	-	25,78517507	pck
1550	hslRO	4110886	4112427	-	5,034240112	hslRO
2166	yrfG-hslR	4111789	4112868	-	4,410348459	yrfG-hslR
1548	mrcA	4116090	4118711	-	1,060493571	mrcA
1549	hofMNOP	4118610	4120922	+	0,103118171	hofMNOP
1546	aroKB-damX-dam-rpe-gph-trpS	4122158	4128903	+	31,40212503	aroKB-damX-dam-rpe-gph-trpS
1545	damX-dam-rpe-gph-trpS	4123938	4128903	+	10,06994206	damX-dam-rpe-gph-trpS
1543	dam-rpe-gph-trpS	4125286	4128903	+	21,92673486	dam-rpe-gph-trpS
1542	rpe-gph-trpS	4126385	4128903	+	7,8850706	rpe-gph-trpS
1541	trpS	4127841	4128903	+	10,45197219	trpS
1538	nirBDC-cysG	4142337	4147550	-	1,515161744	nirBDC-cysG
1539	cysG	4142337	4143783	-	4,324804057	cysG
1537	tsgA	4147789	4149018	-	3,626651961	tsgA
1533	ppiA	4149203	4149812	+	20,63273125	ppiA
1532	yhfG-fic-pabA	4149890	4151271	+	1,406032423	yhfG-fic-pabA
1531	pabA	4150687	4151271	+	0,971170675	pabA
1530	argD	4151317	4152577	+	0,965367607	argD
2115	yhfK	4152645	4154746	-	3,014516763	yhfK
1527	crp	4154746	4155506	-	171,1921053	crp
1526	yhfA	4155587	4156123	+	4,71232204	yhfA
1525	prkB	4156179	4157226	-	2,943417314	prkB
1523	fkpA	4164039	4164930	+	83,99289188	fkpA
1521	yheO-tusDCB	4165032	4166859	+	14,60864806	yheO-tusDCB
1520	rpsLG-fusA-tufA	4166917	4171392	+	452,4985078	rpsLG-fusA-tufA
1519	fusA-tufA	4167853	4171392	+	506,8844041	fusA-tufA
1517	tufA	4169814	4171392	+	1583,380439	tufA
1516	chiA	4171642	4174377	+	0,50945814	chiA
1509	gspCDEFGHIJKLMO	4175318	4186006	-	0,515812126	gspCDEFGHIJKLMO
1510	gspAB	4186043	4188029	+	0,466431688	gspAB
1507	rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	4188096	4193270	+	1293,836232	rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ
1506	rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ	4193316	4198919	+	431,9218662	rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ
1504	rpsMKD-rpoA-rplQ	4198973	4201956	+	1331,907699	rpsMKD-rpoA-rplQ
1503	yhdN-zntR	4201992	4202832	+	2,613665966	yhdN-zntR
1502	arfA	4202865	4203093	+	3,27279705	arfA
1501	mscL	4203104	4203536	-	14,96669907	mscL
2099	trkA	4203644	4205019	-	3,514072826	trkA
1499	def-fmt	4206377	4207887	-	17,15910563	def-fmt
1500	smf	4207852	4209101	+	1,300687064	smf
2163	yrdA	4211748	4212301	-	8,10531474	yrdA
1497	rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	4212598	4217876	+	71027,51093	rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF
2142	rrlE-rrfE	4214755	4217870	+	31179,26235	rrlE-rrfE
1883	metA	4218871	4219920	+	0,938989514	metA
1885	aceBAK	4220114	4225043	+	9,189271411	aceBAK
2122	aceK	4223308	4225043	+	1,890965244	aceK
1887	iclR	4227516	4228363	-	8,648681375	iclR
1886	metH	4228217	4232222	+	4,538660008	metH
1889	yjbB	4232314	4234073	+	0,597816126	yjbB
1890	lysC	4236596	4238250	-	4,585650947	lysC
1892	pgi	4238434	4240118	+	16,96615035	pgi
1893	yjbE	4240570	4240920	+	0,087064833	yjbE
1894	yjbEFGH	4240584	4244441	+	0,146227638	yjbEFGH
1896	psiE	4245012	4245446	+	0,177837064	psiE
1897	malEFG	4247251	4251175	-	74,14304069	malEFG
1898	malK-lamB-malM	4251448	4255185	+	105,8756367	malK-lamB-malM
1899	ubiCA	4257155	4258599	+	3,036969643	ubiCA
1901	plsB	4258755	4261309	-	6,240929261	plsB
1900	dgkA	4261169	4261716	+	14,80987203	dgkA
1904	lexA-dinF	4261799	4263832	+	4,23709079	lexA-dinF
1905	pspG	4267528	4267793	+	0,226139447	pspG
1907	qorA	4267960	4269015	-	3,031927678	qorA
1906	dnaB	4268995	4270440	+	2,420210163	dnaB
1908	alr	4270301	4271572	+	6,373459218	alr
1910	tyrB	4271794	4273051	+	3,603583664	tyrB
1911	yjbQR	4274926	4275725	+	6,083390886	yjbQR
1912	uvrA	4275761	4278647	-	1,268110993	uvrA
1913	ssb	4278804	4279372	+	52,2306338	ssb
1916	yjcB	4279472	4279875	-	1,20814436	yjcB
1917	pdeC	4280130	4281768	+	0,106902612	pdeC
1918	soxS	4281772	4282134	-	0,860509561	soxS
1919	soxR	4282159	4282668	+	0,31703306	soxR
1920	ryjA	4282639	4282777	-	0,128904934	ryjA
1921	ghxP	4283033	4284539	+	0,309013507	ghxP
1922	actP	4287965	4289646	-	0,288844006	actP
1923	acs-yjcH-actP	4287965	4292306	-	1,478384397	acs-yjcH-actP
1925	nrfABCDEFG	4292383	4298850	+	0,081224724	nrfABCDEFG
1926	fdhF	4301779	4304007	-	0,318348931	fdhF
2093	yjcS	4309213	4311197	-	0,0302157	yjcS
1927	alsRBACE	4313583	4318931	-	1,370668163	alsRBACE
2151	alsBACE	4313583	4317841	-	0,258677884	alsBACE
1929	rpiB	4319057	4319626	+	4,814757025	rpiB
1930	phnCDE_1E_2FGHIJKLMNOP	4320144	4331005	-	0,388536522	phnCDE_1E_2FGHIJKLMNOP
2155	phnLMNOP	4320144	4323694	-	0,17582989	phnLMNOP
1931	crfC-yjcZ	4332879	4336037	+	0,510238548	crfC-yjcZ
1933	proP	4336207	4337803	+	17,65538847	proP
1935	adiC	4341494	4343001	-	0,101546789	adiC
1936	adiY	4342968	4343841	-	0,166978265	adiY
1937	adiA	4344010	4346355	-	0,193084211	adiA
1938	melR	4346520	4347449	-	1,37932182	melR
1939	melAB	4347687	4350589	+	0,31366406	melAB
1940	fumB	4351431	4353147	-	0,975517111	fumB
1941	dcuB-fumB	4351431	4354890	-	1,936397803	dcuB-fumB
1943	dcuR	4355115	4356364	-	3,119184546	dcuR
1944	dcuSR	4355115	4357484	-	2,456589808	dcuSR
1945	ghoST	4358349	4358880	+	0,4352345	ghoST
1946	lysU	4359000	4360596	-	28,42836257	lysU
1948	cadBA	4362270	4365905	-	0,081822273	cadBA
2129	cadA	4362270	4364416	-	0,127074651	cadA
1949	cadC	4366196	4367762	-	0,270631786	cadC
1951	yjdC	4368533	4369129	-	3,299101348	yjdC
1952	cutA	4370818	4371191	-	1,94913656	cutA
1953	dcuA	4371272	4372752	-	24,06756757	dcuA
1955	aspA-dcuA	4371272	4374233	-	25,45162524	aspA-dcuA
1956	aspA	4372646	4374233	-	40,98532499	aspA
1957	fxsA	4374405	4374941	+	1,351394791	fxsA
1958	groSL	4376418	4378472	+	103,8275344	groSL
1959	groL	4376585	4378472	+	304,9166225	groL
1962	yjeI	4378563	4378963	+	14,20501278	yjeI
1963	efp	4381369	4382066	+	37,24434241	efp
1964	ecnB	4382311	4382532	+	2,230000474	ecnB
1965	sugE	4382596	4382993	+	1,375779429	sugE
1966	blc	4382991	4383546	-	1,532314261	blc
1967	ampC	4383585	4384804	-	0,706959617	ampC
1968	frdABCD	4384768	4388213	-	8,781158078	frdABCD
1969	epmA	4388420	4389421	+	1,827931767	epmA
1970	psd-mscM	4391849	4396439	-	2,085256606	psd-mscM
1971	glyVXY	4398115	4398459	+	3,514134899	glyVXY
1972	yjeV	4398538	4398746	+	0,604508246	yjeV
1976	queG	4398730	4399893	-	1,741266021	queG
1973	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC	4399479	4410105	+	31,56885626	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC
2172	tsaE-amiB-mutL-miaA-hfq-hflXKC	4401387	4410105	+	13,77529973	tsaE-amiB-mutL-miaA-hfq-hflXKC
1977	mutL-miaA-hfq-hflXKC	4402902	4410105	+	45,4537924	mutL-miaA-hfq-hflXKC
1979	miaA-hfq-hflXKC	4404854	4410105	+	60,49292198	miaA-hfq-hflXKC
1981	hfq-hflXKC	4405603	4410105	+	65,89086332	hfq-hflXKC
1983	purA	4410466	4411786	+	24,4374526	purA
1984	nsrR-rnr-rlmB-yjfI	4411846	4416335	+	3,83961313	nsrR-rnr-rlmB-yjfI
2134	yjfKLMC	4417104	4419992	+	0,066822814	yjfKLMC
1985	aidB	4420049	4421701	+	0,150658168	aidB
1986	bsmA	4422243	4422670	-	3,384070394	bsmA
1987	ulaG	4424363	4425476	-	0,476179547	ulaG
1988	ulaABCDEF	4425729	4430187	+	0,304893363	ulaABCDEF
1989	rpsF-priB-rpsR-rplI	4430827	4432358	+	173,295193	rpsF-priB-rpsR-rplI
1990	ytfB	4433881	4434620	-	6,000306681	ytfB
1991	cycA	4435582	4437077	+	2,180894968	cycA
1992	ytfE	4437123	4437810	-	0,374756808	ytfE
1993	cpdB	4440424	4442430	-	1,947026824	cpdB
1994	ytfJ	4444510	4445087	-	6,289188697	ytfJ
1995	ytfK	4445313	4445594	+	8,226856843	ytfK
1996	msrA	4447340	4448062	-	2,696022109	msrA
1997	yzfA	4453778	4454095	-	5,351791639	yzfA
1998	chpSB	4454230	4454843	+	4,625883632	chpSB
2000	ppa	4454924	4455487	-	105,2392982	ppa
2001	mpl	4461562	4462959	+	11,43187783	mpl
2003	pmbA	4463747	4465112	+	2,651058553	pmbA
2004	nrdDG	4465702	4468639	-	6,577470505	nrdDG
2120	nrdG	4465702	4466165	-	1,647233006	nrdG
2005	treBC	4468856	4472011	-	84,1338279	treBC
2006	treR	4472086	4473080	-	1,798792757	treR
2009	mgtLA	4473165	4476122	+	11,11825048	mgtLA
2012	ridA	4476329	4476747	-	37,95208605	ridA
2013	pyrLBI	4478228	4478546	-	0,681341719	pyrLBI
2015	bdcA	4479142	4479865	-	0,35958845	bdcA
2016	argI	4483109	4484145	-	0,052730753	argI
2017	rraB	4484247	4484690	+	76,90142965	rraB
2019	valS	4486734	4489720	-	27,72862246	valS
2021	holC-valS	4486784	4490074	-	9,416264187	holC-valS
2022	pepA	4490242	4491902	-	22,26987952	pepA
2025	idnR	4495943	4496983	-	0,597241944	idnR
2026	idnDOTR	4495943	4500236	-	0,339637663	idnDOTR
2027	idnK	4500399	4500987	+	0,347254223	idnK
2028	leuX	4502188	4502290	+	0,056181349	leuX
2029	yjhBC	4509822	4512206	+	1,209539562	yjhBC
2116	insN-2	4512999	4513264	+	1,443076513	insN-2
2030	fecABCDE	4516492	4522528	-	2,005296636	fecABCDE
2031	fecIR	4522566	4524083	-	1,144979943	fecIR
2164	yjhIHG	4527929	4531604	-	0,354845784	yjhIHG
2032	ryjB	4533779	4533867	+	0,273680638	ryjB
2034	nanCMS	4542416	4545729	-	1,343792735	nanCMS
2033	nanCM	4543461	4545729	-	1,570318195	nanCM
2035	fimB	4546611	4547360	+	6,804183356	fimB
2037	fimE	4547673	4548703	+	0,088395546	fimE
2038	fimAICDFGH	4548496	4555511	+	0,805274683	fimAICDFGH
2039	gntP	4555724	4557135	-	0,233676616	gntP
2040	uxuAB	4557320	4560162	+	2,560565394	uxuAB
2041	uxuR	4560260	4561150	+	1,459726024	uxuR
2042	ytiCD-idlP-iraD	4562378	4563186	+	0,210178489	ytiCD-idlP-iraD
2043	idlP-iraD	4562658	4563186	+	0,321216181	idlP-iraD
2156	yjiT	4578216	4579732	+	3,302088184	yjiT
2045	symE	4585301	4585718	-	0,346640729	symE
2044	symR	4585637	4585712	+	0,0000000000000	symR
2135	yjiXA	4593711	4594880	-	16,81668881	yjiXA
2046	btsT	4594931	4597168	-	41,210033	btsT
2047	tsr	4597214	4599113	+	0,403721257	tsr
2049	lgoR	4600739	4601748	-	0,538167494	lgoR
2050	dnaTC-yjjA	4605422	4607416	-	1,672414082	dnaTC-yjjA
2052	yjjB-dnaTC-yjjA	4605422	4607978	-	1,355757083	yjjB-dnaTC-yjjA
2051	dnaTC	4605941	4607416	-	1,346278294	dnaTC
2053	yjjB-dnaTC	4605941	4607978	-	1,038911796	yjjB-dnaTC
2054	yjjP	4607890	4608835	-	0,206511771	yjjP
2055	yjjQ-bglJ	4609121	4610638	+	0,383655849	yjjQ-bglJ
2056	fhuF	4610677	4611495	-	23,6593317	fhuF
2058	yjjZ	4611579	4611841	+	1,028210193	yjjZ
2059	leuQPV	4611881	4612233	-	1,975119424	leuQPV
2060	holD-rimI-yjjG	4613583	4615124	+	2,366011074	holD-rimI-yjjG
2061	osmY	4616955	4617802	+	4,630234996	osmY
2062	deoCABD	4623080	4627460	+	66,756621	deoCABD
2148	deoABD	4624031	4627403	+	26,43490429	deoABD
2064	deoBD	4625369	4627460	+	34,8223721	deoBD
2065	ytjB-lplA	4628903	4630600	-	1,33112339	ytjB-lplA
2066	serB-radA	4630658	4633095	+	2,027414112	serB-radA
2067	slt	4636502	4638471	+	1,034937027	slt
2068	trpR	4638506	4638945	+	0,689168098	trpR
2070	rob	4640243	4641154	-	7,618460994	rob
2069	creABC	4641045	4643921	+	1,7435758	creABC
2071	creABCD	4641279	4645373	+	1,297934684	creABCD
2072	creD	4643962	4645373	+	0,318545968	creD
2073	arcA	4645341	4646313	-	101,2736626	arcA
